,EURIBOR,Gold,Gold.1,JPM,JPM.1,JPM.2,JPM.3,JPM.4,JPM.5,SP500,SP500.1,SP500.2,SP500.3,SP500.4,Siemens,Siemens.1,Siemens.2,Siemens.3,Siemens.4,Siemens.5,XR,XR.1,XR.2,XR.3,XR.4,EUROSTOXX,EUROSTOXX.1,EUROSTOXX.2,EUROSTOXX.3,EUROSTOXX.4,EUROSTOXX.5
Date,rate,USD,EUR,Open,High,Low,Close,Adj Close,Volume,Price,Open,High,Low,Change %,Open,High,Low,Close,Adj Close,Volume,Price,Open,High,Low,Change %,Open,High,Low,Close,Adj Close,Volume
10/10/2016,-0.809,"1,259.50","1,130.20",68.339996,69.059998,68.230003,68.639999,55.702957,13027500,"2,163.66","2,160.39","2,169.60","2,160.39",0.46%,94.698334,95.644867,94.247604,95.419502,73.556679,1489524,0.8978,0.8929,0.8985,0.8923,0.57%,339.209991,342.299988,337.679993,341.980011,341.980011,226390900
10/11/2016,-0.809,"1,253.50","1,132.40",68.5,68.82,67.93,68.309998,55.435139,15657100,"2,136.73","2,161.35","2,161.56","2,128.84",-1.24%,95.013847,96.140671,94.518044,94.653259,72.966011,1752787,0.9046,0.8975,0.9052,0.897,0.76%,341.609985,343.01001,339.890015,340.170013,340.170013,244321200
10/12/2016,-0.809,"1,256.50","1,139.20",68.260002,68.589996,68.050003,68.129997,55.289082,11899800,"2,139.18","2,137.67","2,145.36","2,132.77",0.11%,94.518044,94.923698,93.57151,94.20253,72.618546,1379619,0.9084,0.9044,0.909,0.9031,0.42%,340.380005,340.890015,338.48999,338.559998,338.559998,252858600
10/13/2016,-0.809,"1,261.10","1,142.30",67.459999,67.870003,66.82,67.739998,54.972576,17890000,"2,132.55","2,130.26","2,138.19","2,114.72",-0.31%,93.526436,93.887024,92.309464,93.21093,71.854141,2128519,0.9044,0.9083,0.9105,0.904,-0.44%,337.48999,337.48999,333.709991,335.619995,335.619995,282680600
10/14/2016,-0.809,"1,251.80","1,138.50",68.800003,69.029999,67.300003,67.519997,54.794052,24163800,"2,132.98","2,139.68","2,149.19","2,132.98",0.02%,93.481361,95.103989,93.301071,94.968773,73.209229,1667912,0.9115,0.9044,0.9118,0.904,0.79%,336.269989,341.359985,336.269989,339.950012,339.950012,259036000
10/17/2016,-0.809,"1,254.80","1,140.60",67.419998,67.790001,66.739998,67.169998,54.510006,14963400,"2,126.50","2,132.95","2,135.61","2,124.43",-0.30%,94.427895,94.878624,93.932091,94.157455,72.583794,1546566,0.9091,0.9111,0.9123,0.9082,-0.26%,339.570007,339.880005,337.220001,337.420013,337.420013,225795600
10/18/2016,-0.809,"1,258.20","1,144.90",67.849998,68.209999,67.540001,67.699997,54.940132,11870300,"2,139.60","2,138.31","2,144.38","2,135.49",0.62%,94.427895,95.374428,94.337753,95.284286,73.452454,1650983,0.9107,0.9089,0.9118,0.9067,0.18%,338.649994,342.76001,338.649994,342.480011,342.480011,248877400
10/19/2016,-0.809,"1,269.10","1,157.10",67.809998,68.5,67.809998,68.349998,55.467625,12705800,"2,144.29","2,140.81","2,148.44","2,138.15",0.22%,95.374428,95.374428,94.653259,95.149063,73.348206,1689938,0.9113,0.9106,0.9128,0.9085,0.07%,342.279999,344.25,341.23999,343.640015,343.640015,235608000
10/20/2016,-0.809,"1,271.70","1,161.90",68.080002,68.68,67.940002,68.260002,55.394585,14122000,"2,141.34","2,142.51","2,147.18","2,133.44",-0.14%,95.149063,95.915306,94.743408,95.644867,73.730408,1774802,0.9149,0.9112,0.9163,0.9056,0.40%,343.690002,344.959991,340.76001,344.290009,344.290009,274164900
10/21/2016,-0.809,"1,266.10","1,164.30",67.809998,68.529999,67.699997,68.489998,55.581223,12175700,"2,141.16","2,139.43","2,142.63","2,130.09",-0.01%,95.78009,96.23082,95.419502,95.960381,73.973633,2014257,0.9187,0.9147,0.9211,0.9143,0.42%,344.529999,345.440002,343.279999,344.290009,344.290009,231507400
10/24/2016,-0.809,"1,265.60","1,163.40",68.970001,69.050003,68.5,68.870003,55.889606,10197100,"2,151.33","2,148.50","2,154.79","2,146.91",0.47%,96.185745,97.312569,96.140671,96.456184,74.355835,1864428,0.919,0.9188,0.9211,0.9173,0.03%,344.950012,347.029999,344.190002,344.26001,344.26001,229863200
10/25/2016,-0.809,"1,269.40","1,165.60",68.879997,68.93,68.379997,68.800003,55.832802,9945100,"2,143.16","2,149.72","2,151.44","2,141.93",-0.38%,96.501251,96.951981,95.960381,96.23082,74.182106,1380410,0.9184,0.9187,0.9217,0.9168,-0.07%,344.609985,345.649994,342.579987,343.070007,343.070007,245621400
10/26/2016,-0.809,"1,270.50","1,164.30",68.370003,69.25,68.370003,69.129997,56.100597,9801300,"2,139.43","2,136.97","2,145.73","2,131.59",-0.17%,95.915306,96.050522,95.374428,96.005455,74.008385,1246536,0.9166,0.9182,0.9198,0.9134,-0.20%,342.799988,342.799988,339.829987,341.76001,341.76001,259996100
10/27/2016,-0.809,"1,266.30","1,162.60",69.489998,69.769997,69.099998,69.230003,56.181747,14210700,"2,133.04","2,144.06","2,147.13","2,132.52",-0.30%,95.509651,95.825157,93.255997,93.977165,72.444809,2783090,0.9177,0.9164,0.9192,0.9137,0.12%,341.579987,343.320007,339.910004,341.709991,341.709991,276663500
10/28/2016,-0.809,"1,273.00","1,163.60",69.529999,69.550003,68.470001,69.110001,56.084377,12766500,"2,126.41","2,132.23","2,140.72","2,119.36",-0.31%,93.526436,93.706726,92.174248,93.346146,71.958374,2050416,0.9102,0.9175,0.9184,0.9096,-0.82%,340.769989,341.109985,338.299988,340.799988,340.799988,266681600
10/31/2016,-0.809,"1,272.00","1,160.30",69.43,69.580002,69.230003,69.260002,56.206112,14336300,"2,126.15","2,129.78","2,133.25","2,125.53",-0.01%,92.534828,93.616585,92.534828,93.255997,71.888878,2050117,0.9106,0.9099,0.9145,0.9094,0.04%,340.410004,340.410004,338.309998,338.970001,338.970001,227155400
11/1/2016,-0.9127,"1,288.50","1,165.40",69.480003,69.779999,68.330002,68.970001,55.970757,15564500,"2,111.72","2,128.68","2,131.45","2,097.85",-0.68%,94.067314,94.337753,91.633369,91.948883,70.881264,2042678,0.9045,0.9108,0.9126,0.9033,-0.67%,340.040009,340.73999,335.049988,335.329987,335.329987,211364000
11/2/2016,-0.9127,"1,303.80","1,174.60",68.650002,68.849998,68.010002,68.68,55.73539,12449800,"2,097.94","2,109.43","2,111.76","2,094.00",-0.65%,91.272789,91.948883,91.00235,91.272789,70.360077,2265959,0.9011,0.9044,0.9052,0.8991,-0.38%,334.540009,334.540009,331.549988,331.549988,331.549988,259488100
11/3/2016,-0.9127,"1,301.00","1,170.70",68.860001,69.190002,68.220001,68.379997,55.491959,10369700,"2,088.66","2,098.80","2,102.56","2,085.23",-0.44%,91.272789,92.264397,91.092499,91.137566,70.255836,1716185,0.9005,0.9011,0.9044,0.8988,-0.07%,331.630005,334.049988,330.970001,331.559998,331.559998,268058500
11/4/2016,-0.9127,"1,302.80","1,172.10",68.489998,68.559998,67.639999,67.760002,54.988823,13571300,"2,085.18","2,083.79","2,099.07","2,083.79",-0.17%,91.047424,91.36293,90.19104,91.092499,70.2211,2157620,0.8975,0.9004,0.9025,0.8972,-0.33%,330.890015,330.890015,327.75,328.799988,328.799988,257188100
11/7/2016,-0.9127,"1,283.10","1,161.90",69.080002,69.970001,69,69.879997,56.709251,16515100,"2,131.52","2,100.59","2,132.00","2,100.59",2.22%,92.579903,93.030632,92.309464,92.805267,71.541435,1950824,0.9058,0.898,0.907,0.8978,0.92%,329.649994,333.839996,329.649994,333.839996,333.839996,249527200
11/8/2016,-0.9127,"1,282.40","1,163.30",69.699997,70.550003,69.239998,70.029999,56.830975,17531700,"2,139.56","2,129.92","2,146.87","2,123.56",0.38%,92.760201,92.985565,92.129173,92.624977,71.402443,1594322,0.907,0.9058,0.9084,0.9035,0.13%,334.059998,335.079987,333,334.910004,334.910004,224518900
11/9/2016,-0.9127,"1,281.40","1,171.40",71.459999,74.150002,71.32,73.25,59.444084,50948400,"2,163.26","2,131.56","2,170.10","2,125.35",1.11%,90.145966,94.472969,89.587059,94.20253,72.618546,5247580,0.9166,0.9067,0.9169,0.8849,1.06%,330.350006,339.899994,327.019989,339.809998,339.809998,447491500
11/10/2016,-0.9127,"1,267.50","1,163.80",74.220001,77.25,74.220001,76.650002,62.203259,56192300,"2,167.48","2,167.49","2,182.30","2,151.17",0.20%,95.78009,99.701439,95.735016,98.529541,75.95414,6222812,0.9181,0.9169,0.9207,0.9129,0.16%,341.220001,344.299988,337.480011,338.880005,338.880005,498051500
11/11/2016,-0.9127,"1,236.50","1,138.50",76.300003,76.720001,75.769997,76.690002,62.235722,27574300,"2,164.45","2,162.71","2,165.92","2,152.49",-0.14%,98.799973,99.340851,96.77169,97.492859,75.154984,2666409,0.9212,0.9183,0.9238,0.9157,0.34%,339.589996,341.089996,336.589996,337.5,337.5,325752900
11/14/2016,-0.9127,"1,213.60","1,129.00",77.25,80.440002,77.25,79.510002,64.524223,46130700,"2,164.20","2,165.64","2,171.36","2,156.08",-0.01%,98.123878,99.566216,97.763298,98.304176,75.780418,3088715,0.9314,0.9214,0.9341,0.9214,1.11%,338.450012,341.980011,337.359985,338.230011,338.230011,322645900
11/15/2016,-0.9127,"1,227.00","1,143.20",78.370003,79.410004,77.779999,79.360001,64.402481,28126300,"2,180.39","2,168.29","2,180.84","2,166.38",0.75%,98.664757,99.160561,96.997055,97.853447,75.432961,2190457,0.9327,0.9312,0.9335,0.9244,0.14%,337.799988,339.76001,337.230011,339.160004,339.160004,297759300
11/16/2016,-0.9127,"1,229.20","1,149.20",78.220001,78.349998,76.879997,77.400002,62.811901,26054900,"2,176.94","2,177.53","2,179.22","2,172.20",-0.16%,98.259102,98.619682,97.132278,97.312569,75.015999,1669553,0.9354,0.9326,0.9376,0.9293,0.29%,340.470001,341.200012,337.170013,338.470001,338.470001,263727300
11/17/2016,-0.9127,"1,226.80","1,153.40",77.93,78.459999,77.599998,78.019997,63.315033,19306700,"2,187.12","2,178.61","2,188.06","2,176.65",0.47%,96.951981,97.267494,95.735016,96.726616,74.564316,2442348,0.9411,0.9353,0.9418,0.9305,0.61%,338.109985,340.809998,337.540009,340.600006,340.600006,280621400
11/18/2016,-0.9127,"1,211.00","1,144.00",77.959999,78.419998,77.550003,77.709999,63.063477,19770000,"2,181.90","2,186.85","2,189.89","2,180.38",-0.24%,97.22242,97.267494,95.013847,96.140671,74.112617,3068160,0.9445,0.9411,0.9464,0.9396,0.36%,341.26001,342.079987,339.079987,339.390015,339.390015,300175700
11/21/2016,-0.9127,"1,214.30","1,144.90",78,78.169998,77.290001,78.050003,63.339405,11983500,"2,198.18","2,186.43","2,198.70","2,186.43",0.75%,96.456184,97.628082,95.689941,96.816765,74.633812,1525600,0.9408,0.9447,0.9454,0.939,-0.39%,339.420013,340.839996,336.670013,340.230011,340.230011,235935300
11/22/2016,-0.9127,"1,212.30","1,140.90",78.349998,78.559998,77.760002,78.529999,63.728912,14410100,"2,202.94","2,201.56","2,204.80","2,194.51",0.22%,97.628082,97.763298,96.726616,97.04213,74.807526,1341371,0.941,0.9405,0.9448,0.9381,0.02%,341.390015,342.609985,340.959991,341.019989,341.019989,263751400
11/23/2016,-0.9127,"1,185.40","1,122.80",78.870003,79.239998,77.889999,78.860001,63.996727,13373700,"2,204.72","2,198.55","2,204.72","2,194.51",0.08%,97.357643,97.583008,96.185745,96.861839,74.668556,1574150,0.9474,0.9409,0.95,0.9393,0.68%,340.769989,341.809998,338.950012,340.769989,340.769989,261940800
11/24/2016,-0.9127,"1,186.10","1,123.70",78.870003,79.239998,77.889999,78.860001,63.996727,13373700,"2,204.72","2,198.55","2,204.72","2,194.51",0.08%,97.312569,97.492859,96.501251,96.681549,74.529572,997724,0.9475,0.9477,0.9509,0.9447,0.01%,341.170013,342.109985,340.170013,341.839996,341.839996,163999200
11/25/2016,-0.9127,"1,187.70","1,121.20",79.099998,79.449997,78.470001,78.830002,63.972385,6185700,"2,213.35","2,206.27","2,213.35","2,206.27",0.39%,97.087204,97.087204,96.275887,96.77169,74.59906,1209458,0.9446,0.9475,0.9492,0.9408,-0.31%,341.519989,342.559998,340.709991,342.450012,342.450012,170081200
